Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000186458	DEFB132	DEFB32; UNQ827; BD-32; HEL-75; DEFB-32; KFLL827	
ENSG00000186462	NAP1L2	BPX	
ENSG00000186466	-	-	
ENSG00000186468	RPS23	MABAS; S23; PAMAS; BTDD; uS12; MCINS	
ENSG00000186469	GNG2	-	
ENSG00000186470	BTN3A2	BTN3.2; BTF4; CD277; BT3.2	
ENSG00000186471	AKAP14	PRKA14; AKAP28	
ENSG00000186472	PCLO	ACZ; PCH3	
ENSG00000186474	KLK12	KLKL5; KLK-L5	
ENSG00000186479	RGS7BP	R7BP	
ENSG00000186480	INSIG1	CL6	
ENSG00000186481	-	-	
ENSG00000186487	MYT1L	ZC2H2C2; ZC2HC4B; NZF1; myT1-L; MRD39	
ENSG00000186493	C5orf38	CEI; IRX2NB	
ENSG00000186496	ZNF396	ZSCAN14	
ENSG00000186501	TMEM222	C1orf160	
ENSG00000186508	-	-	
ENSG00000186509	OR9Q1	-	
ENSG00000186510	CLCNKA	ClC-K1; hClC-Ka; CLCK1	
ENSG00000186513	OR9Q2	OR9Q2P	
ENSG00000186517	ARHGAP30	-	
ENSG00000186522	SEPTIN10	SEPT10	
ENSG00000186523	FAM86B1	-	
ENSG00000186526	CYP4F8	CPF8; CYPIVF8	
ENSG00000186529	CYP4F3	CPF3; CYPIVF3; LTB4H; CYP4F	
ENSG00000186530	-	-	
ENSG00000186532	SMYD4	ZMYND21	
ENSG00000186543	-	-	
ENSG00000186562	DEFB105A	BD-5; DEFB-5; DEFB105	
ENSG00000186564	FOXD2	FREAC-9; FKHL17; FREAC9	
ENSG00000186566	GPATCH8	GPATC8; KIAA0553	
ENSG00000186567	CEACAM19	CEACM19; CEAL1	
ENSG00000186572	DEFB107B; DEFB107A	HsT21816; BD-7; DEFB107; DEFB-7	
ENSG00000186575	NF2	ACN; merlin-1; BANF; SCH	
ENSG00000186577	SMIM29	C6orf1; LBH	
ENSG00000186579	DEFB106A	DEFB-6; BD-6; DEFB106	
ENSG00000186583	SPATC1	SPATA15	
ENSG00000186591	UBE2H	GID3; E2-20K; UBC8; UBCH; UBCH2	
ENSG00000186594	MIR22HG	C17orf91	
ENSG00000186599	DEFB105B; DEFB105A	DEFB-5; BD-5; DEFB105	
ENSG00000186603	HPDL	GLOXD1; SPG83; NEDSWMA; 4-HPPD-L	
ENSG00000186615	KTN1-AS1	MYCLo-3; C14orf33	
ENSG00000186625	KATNA1	-	
ENSG00000186628	FSD2	SPRYD1	
ENSG00000186635	ARAP1	CENTD2	
ENSG00000186638	KIF24	C9orf48; bA571F15.4	
ENSG00000186642	PDE2A	CGS-PDE; cGSPDE; PDE2A1; IDDPADS; PED2A4	
ENSG00000186645	SPDYE10P; SPDYE17; SPDYE12P	-	
ENSG00000186648	CARMIL3	LRRC16B; C14orf121; crml-1	
ENSG00000186652	PRG2	proMBP; BMPG; MBP1; MBP	
ENSG00000186654	PRR5	PROTOR1; PROTOR-1; PP610; FLJ20185k	
ENSG00000186660	ZFP91	FKSG11; PZF; ZFP-91; DMS-8; ZNF757; DSM-8	
ENSG00000186665	C17orf58	-	
ENSG00000186666	BCDIN3D	-	
ENSG00000186675	MAGEE2	HCA3	
ENSG00000186676	-	-	
ENSG00000186678	-	-	
ENSG00000186684	CYP27C1	-	
ENSG00000186687	LYRM7	MZM1L; MC3DN8; C5orf31	
ENSG00000186704	-	-	
ENSG00000186710	CFAP73	CCDC42B; MIA2	
ENSG00000186714	CCDC73	NY-SAR-79	
ENSG00000186715	MST1L	BRF-1; MSPL-7; D1F15S1A; MST1P9; MSTP9; MSPL7; MSTP7	
ENSG00000186716	BCR	CML; D22S11; PHL; BCR1; ALL; D22S662	
ENSG00000186723	OR10H1	-	
ENSG00000186732	MPPED1	C22orf1; 239AB; FAM1A	
ENSG00000186743	-	-	
ENSG00000186765	FSCN2	RFSN; RP30	
ENSG00000186766	FOXI2	-	
ENSG00000186767	SPIN4	TDRD28	
ENSG00000186777	ZNF732	-	
ENSG00000186787	SPIN2B	SPIN-2; SPIN2_duplicate; TDRD26; SPIN-2B; dJ323P24.2	
ENSG00000186788	SPATA31D3	FAM75D3	
ENSG00000186790	FOXE3	FKHL12; FREAC8; ASGD2; CTRCT34; AAT11	
ENSG00000186792	HYAL3	LUCA3; LUCA-3; HYAL-3	
ENSG00000186795	KCNK18	TRIK; K2p18.1; MGR13; TRESK-2; TRESK2; TRESK	
ENSG00000186803	IFNA10	IFN-alphaC	
ENSG00000186806	VSIG10L	-	
ENSG00000186807	-	-	
ENSG00000186810	CXCR3	GPR9; CD182; CKR-L2; MigR; CD183; CMKAR3; IP10-R; Mig-R	
ENSG00000186812	ZNF397	ZSCAN15; ZNF47	
ENSG00000186814	ZSCAN30	ZNF917; ZNF397OS; ZNF-WYM	
ENSG00000186815	TPCN1	TPC1	
ENSG00000186818	LILRB4	LIR5; LIR-5; CD85K; ILT-3; ILT3	
ENSG00000186825	CDRT15P3	C2orf27B	
ENSG00000186827	TNFRSF4	CD134; ACT35; TXGP1L; IMD16; OX40	
ENSG00000186831	-	-	
ENSG00000186832	KRT16	K16; KRT16A; CK16; K1CP; FNEPPK; PC1; NEPPK	
ENSG00000186834	HEXIM1	EDG1; HIS1; MAQ1; CLP1	
ENSG00000186838	SELENOV	SELV	
ENSG00000186842	-	-	
ENSG00000186844	LCE1A	LEP1	
ENSG00000186847	KRT14	EBS3; EBS4; NFJ; CK14; K14	
ENSG00000186854	TRABD2A; LOC105374836	C2orf89; TIKI1	
ENSG00000186860	KRTAP17-1	KAP17.1; KRTAP17.1; KRTAP16.1	
ENSG00000186862	PDZD7	PDZK7; DFNB57	
ENSG00000186866	POFUT2	FUT13; C21orf80	
ENSG00000186867	QRFPR	SP9155; GPR103; AQ27	
ENSG00000186868	MAPT	PPND; tau-40; MTBT1; PPP1R103; TAU; FTDP-17; MSTD; MAPTL; MTBT2; DDPAC	
ENSG00000186871	ERCC6L	RAD26L; PICH	
ENSG00000186881	OR13F1	OR9-6	
ENSG00000186886	-	-	
ENSG00000186889	TMEM17	-	
ENSG00000186891	TNFRSF18	AITR; GITR-D; GITR; CD357; ENERGEN	
ENSG00000186895	FGF3	INT2; HBGF-3	
ENSG00000186897	C1QL4	CTRP11; C1QTNF11	
ENSG00000186907	RTN4RL2	NgR2; NGRH1	
ENSG00000186908	ZDHHC17	HIP14; DHHC17; DHHC-17; HYPH; HSPC294; HIP3	
ENSG00000186910	SERPINA11	-	
ENSG00000186912	P2RY4	NRU; UNR; P2Y4; P2P	
ENSG00000186918	ZNF395	HDBP-2; PBF; PRF-1; HDBP2; PRF1; Si-1-8-14; HDRF-2	
ENSG00000186919	ZACN	LGICZ; LGICZ1; ZAC1; L2; ZAC	
ENSG00000186924	KRTAP22-1	KAP22.1	
ENSG00000186925	KRTAP19-6	KAP19.6	
ENSG00000186930	KRTAP6-2	KAP6.2	
ENSG00000186940	-	-	
ENSG00000186943	OR13C8	OR37H; OR9-10	
ENSG00000186951	PPARA	PPAR; PPARalpha; NR1C1; hPPAR	
ENSG00000186952	TMEM232	-	
ENSG00000186960	LINC01551	C14orf23; c14_5148	
ENSG00000186965	KRTAP19-2	KAP19.2	
ENSG00000186967	KRTAP19-4	KAP19.4	
ENSG00000186970	KRTAP15-1	KAP15.1	
ENSG00000186971	KRTAP13-4	KAP13.4	
ENSG00000186973	FAM183A	-	
ENSG00000186976	EFCAB6	HSCBCIP1; DJBP; dJ185D5.1	
ENSG00000186977	KRTAP19-5	KAP19.5	
ENSG00000186980	KRTAP23-1	KAP23.1	
ENSG00000186994	KANK3	ANKRD47	
ENSG00000186998	EMID1	EMU1; EMI5	
ENSG00000187003	ACTL7A	-	
ENSG00000187005	KRTAP21-1	KAP21.1	
ENSG00000187008	-	-	
ENSG00000187010	RHD	RHXIII; Rh4; RHDVA(TT); RHDel; RH30; RHPII; RhPI; CD240D; RhDCw; RhII; RhK562-II; DIIIc; RH; RHCED	
ENSG00000187012	-	-	
ENSG00000187013	LINC02875	C17orf82	
ENSG00000187017	ESPN	LP2654; DFNB36; USH1M	
ENSG00000187021	PNLIPRP1	PLRP1	
ENSG00000187024	PTRH1	PTH1; C9orf115	
ENSG00000187026	KRTAP21-2	KAP21.2	
ENSG00000187033	SAMD7	-	
ENSG00000187037	GPR141	PGR13	
ENSG00000187045	TMPRSS6	MT2; IRIDA	
ENSG00000187048	CYP4A11	CYPIVA11; CYP4AII; CP4Y; CYP4A2	
ENSG00000187049	TMEM216	HSPC244	
ENSG00000187051	RPS19BP1	AROS; S19BP	
ENSG00000187054	TMPRSS11A	HESP; HATL1; ECRG1	
ENSG00000187060	-	-	
ENSG00000187066	TMEM262	-	
ENSG00000187068	C3orf70	-	
ENSG00000187079	TEAD1	AA; TCF13; TEF-1; REF1; NTEF-1; TEAD-1; TCF-13	
ENSG00000187080	OR2AK2	OR1-47; OR2AK1P	
ENSG00000187082	DEFB106B	BD-6; DEFB-6	
ENSG00000187091	PLCD1	PLC-III; NDNC3	
ENSG00000187094	CCK	-	
ENSG00000187097	ENTPD5	NTPDase-5; CD39L4; PCPH	
ENSG00000187098	MITF	WS2; COMMAD; WS2A; CMM8; MI; bHLHe32	
ENSG00000187103	-	-	
ENSG00000187105	HEATR4	-	
ENSG00000187109	NAP1L1	NRP; NAP1; NAP1L	
ENSG00000187116	LILRA5	LIR-9; LIR9; ILT11; LILRB7; CD85; CD85F; ILT-11	
ENSG00000187118	CMC1	C3orf68	
ENSG00000187122	SLIT1	SLIL1; MEGF4; SLIT-1; SLIT3	
ENSG00000187123	LYPD6	-	
ENSG00000187134	AKR1C1	HAKRC; DD1; HBAB; 20-ALPHA-HSD; DD1/DD2; DDH; DDH1; 2-ALPHA-HSD; MBAB; C9; H-37	
ENSG00000187135	VSTM2B	-	
ENSG00000187140	FOXD3	VAMAS2; Genesis; HFH2; AIS1	
ENSG00000187144	SPATA21	spergen-2; spergen2	
ENSG00000187145	-	-	
ENSG00000187147	RNF220	C1orf164	
ENSG00000187151	ANGPTL5	-	
ENSG00000187156	-	-	
ENSG00000187164	SHTN1	KIAA1598; shootin-1	
ENSG00000187166	H1-7	H1.7; H1FNT; H1T2	
ENSG00000187170	LCE4A	LEP8; SPRL4A	
ENSG00000187172	-	-	
ENSG00000187173	LCE2A	LEP9	
ENSG00000187175	KRTAP12-1	KAP12.1; KRTAP12.1	
ENSG00000187180	LCE2C	LEP11	
ENSG00000187185	-	-	
ENSG00000187186	LOC730098	-	
ENSG00000187187	ZNF546	ZNF49	
ENSG00000187189	TSPYL4	dJ486I3.2	
ENSG00000187191	DAZ3	pDP1679	
ENSG00000187193	MT1X	MT1; MT-1l	
ENSG00000187210	GCNT1	NACGT2; C2GNT-L; NAGCT2; C2GNT; C2GNT1; G6NT	
ENSG00000187223	LCE2D	SPRL1A; LEP12	
ENSG00000187229	-	-	
ENSG00000187231	SESTD1	SOLO	
ENSG00000187238	LCE3B	LEP14	
ENSG00000187239	FNBP1	FBP17	
ENSG00000187240	DYNC2H1	DNCH2; DYH1B; DHC2; hdhc11; ATD3; DHC1b; SRPS2B; SRTD3	
ENSG00000187242	KRT12	K12; MECD1	
ENSG00000187243	MAGED4B	-	
ENSG00000187244	BCAM	MSK19; AU; CD239; LU	
ENSG00000187257	RSBN1L	-	
ENSG00000187258	NPSR1	VRR1; GPR154; NPSR; PGR14; GPRA; ASRT2	
ENSG00000187260	WDR86	-	
ENSG00000187266	EPOR	EPO-R	
ENSG00000187268	FAM9C	TEX39C	
ENSG00000187272	KRTAP9-8	KAP9.8; KRTAP9.8	
ENSG00000187288	CIDEC	CIDE-3; FPLD5; FSP27; CIDE3	
ENSG00000187323	DCC	CRC18; HGPPS2; IGDCC1; CRCR1; MRMV1; NTN1R1	
ENSG00000187325	TAF9B	DN7; TAF9L; TFIID-31; TAFII31L; DN-7	
ENSG00000187372	PCDHB13	PCDH-BETA13	
ENSG00000187391	MAGI2	ARIP1; NPHS15; ACVRIP1; AIP1; SSCAM; AIP-1; MAGI-2	
ENSG00000187398	LUZP2	KFSP2566; PRO6246	
ENSG00000187416	LHFPL3	LHFPL4	
ENSG00000187446	CHP1	Sid470p; CHP; SLC9A1BP; p22; p24; SPAX9	
ENSG00000187456	-	-	
ENSG00000187461	-	-	
ENSG00000187472	-	-	
ENSG00000187474	FPR3	FMLPY; FPRL2; FML2_HUMAN; FPRH1; FPRH2; FMLP-R-II; RMLP-R-I	
ENSG00000187475	H1-6	dJ221C16.2; H1t; H1FT; HIST1H1T; H1.6	
ENSG00000187479	C11orf96	AG2	
ENSG00000187481	-	-	
ENSG00000187483	SERPINA13P	SERPINA13; UNQ6121	
ENSG00000187486	KCNJ11	IKATP; MODY13; TNDM3; HHF2; PHHI; PNDM2; BIR; KIR6.2	
ENSG00000187492	CDHR4	CDH29; PRO34300	
ENSG00000187498	COL4A1	COL4A1s; BSVD; BSVD1; RATOR; PADMAL	
ENSG00000187504	-	-	
ENSG00000187510	PLEKHG7	C12orf74	
ENSG00000187513	GJA4	CX37	
ENSG00000187514	PTMA	TMSA	
ENSG00000187516	H2AP	CXorf27; HYPM; HIP17	
ENSG00000187522	HSPA14	HSP70-4; HSP70L1	
ENSG00000187527	ATP13A5	-	
ENSG00000187531	SIRT7	SIR2L7	
ENSG00000187533	PRR27	C4orf40	
ENSG00000187534	-	-	
ENSG00000187535	IFT140	gs114; WDTC2; c305C8.4; MZSDS; RP80; SRTD9; c380F5.1	
ENSG00000187536	-	-	
ENSG00000187537	POTEG	POTE22; POTE-14; POTE14; CT104.4; ACTBL1; POTE14alpha; A26C2	
ENSG00000187545	PRAMEF10	-	
ENSG00000187546	AGMO	TMEM195	
ENSG00000187550	SBK2	SGK069	
ENSG00000187553	CYP26C1	FFDD4	
ENSG00000187554	TLR5	SLEB1; TIL3; SLE1; MELIOS	
ENSG00000187555	USP7	HAUSP; TEF1; HAFOUS	
ENSG00000187556	NANOS3	NANOS1L; ZC2HC12C; NOS3	
ENSG00000187559	FOXD4L3	FOXD4L4; FOXD4B; FOXD6; FOXD4L2	
ENSG00000187566	NHLRC1	MALIN; bA204B7.2; EPM2A; EPM2B	
ENSG00000187569	DPPA3	STELLA; Pgc7	
ENSG00000187581	COX8C	COX8-3	
ENSG00000187583	PLEKHN1	CLPABP	
ENSG00000187589	-	-	
ENSG00000187595	ZNF385C	-	
ENSG00000187600	LINC02583	-	
ENSG00000187601	MAGEH1	APR1; MAGEH; APR-1	
ENSG00000187605	TET3	BEFAHRS; hCG_40738	
ENSG00000187607	ZNF286A	ZNF286	
ENSG00000187608	ISG15	IFI15; IP17; G1P2; hUCRP; IMD38; UCRP	
ENSG00000187609	EXD3	Nbr; mut-7	
ENSG00000187612	OR5W2	OR5W2P; OR5W3P	
ENSG00000187616	MYMK	MYOMAKER; TMEM226; TMEM8C	
ENSG00000187621	-	-	
ENSG00000187624	C17orf97	LIAT1; CK20	
ENSG00000187626	ZKSCAN4	P1P373C6; ZNF307; ZNF427; ZSCAN36	
ENSG00000187627	RGPD1	ranBP2L6; RGP1; RGPD2; RanBP2L2	
ENSG00000187630	DHRS4L2	SDR25C3	
ENSG00000187634	SAMD11	MRS	
ENSG00000187642	PERM1	C1orf170	
ENSG00000187650	VMAC	-	
ENSG00000187653	-	-	
ENSG00000187657	-	-	
ENSG00000187658	C5orf52	-	
ENSG00000187664	HAPLN4	BRAL2	
ENSG00000187667	-	-	
ENSG00000187672	ERC2	Spc110; CAST; CAST1; ELKSL; SPBC110	
ENSG00000187676	B3GLCT	Gal-T; B3GALTL; B3GTL; B3Glc-T; beta3Glc-T	
ENSG00000187678	SPRY4	HH17	
ENSG00000187682	ERAS	HRAS2; HRASP	
ENSG00000187686	-	-	
ENSG00000187688	TRPV2	VRL1; VRL; VRL-1	
ENSG00000187689	AMTN	AI3B; UNQ689	
ENSG00000187690	EZHIP	CATACOMB; CXorf67; KIP75	
ENSG00000187695	-	-	
ENSG00000187699	C2orf88	smAKAP	
ENSG00000187701	OR2T27	-	
ENSG00000187713	TMEM203	HBEBP1	
ENSG00000187714	SLC18A3	CMS21; VACHT	
ENSG00000187715	KBTBD12	KLHDC6	
ENSG00000187720	THSD4	FVSY9334; PRO34005; ADAMTSL6; ADAMTSL-6	
ENSG00000187721	-	-	
ENSG00000187726	DNAJB13	CILD34; TSARG5; RSPH16A; TSARG6	
ENSG00000187730	GABRD	EJM7; EIG10; GEFSP5	
ENSG00000187733	AMY1C	AMY1	
ENSG00000187735	TCEA1	GTF2S; SII; TCEA; TF2S; TFIIS	
ENSG00000187736	NHEJ1	XLF	
ENSG00000187741	FANCA	FANCH; FAA; FA; FA-H; FACA; FAH; FA1	
ENSG00000187742	SECISBP2	SBP2	
ENSG00000187747	OR52B6	OR11-47	
ENSG00000187753	C9orf153	bA507D14.1	
ENSG00000187754	SSX7	-	
ENSG00000187758	ADH1A	ADH1	
ENSG00000187762	-	-	
ENSG00000187763	-	-	
ENSG00000187764	SEMA4D	COLL4; BB18; SEMAJ; A8; C9orf164; GR3; M-sema-G; CD100; coll-4	
ENSG00000187766	KRTAP10-8	KRTAP18-8; KAP10.8; KRTAP18.8	
ENSG00000187772	LIN28B	CSDD2	
ENSG00000187773	DIPK1C	C18orf51; FAM69C	
ENSG00000187775	DNAH17	DNEL2; DNAHL1; SPGF39	
ENSG00000187778	MCRS1	MCRS2; ICP22BP; MSP58; INO80Q; P78	
ENSG00000187783	TMEM72	KSP37; C10orf127	
ENSG00000187786	-	-	
ENSG00000187790	FANCM	KIAA1596; FAAP250; SPGF28; POF15	
ENSG00000187791	FAM205C	FAM205CP	
ENSG00000187792	ZNF70	Cos17	
ENSG00000187796	CARD9	CANDF2; hCARD9	
ENSG00000187800	PEAR1	JEDI; MEGF12	
ENSG00000187801	ZFP69B	ZKSCAN23B; ZNF643; ZSCAN54B	
ENSG00000187806	TMEM202	-	
ENSG00000187808	SOWAHD	ANKRD58	
ENSG00000187811	-	-	
ENSG00000187812	-	-	
ENSG00000187815	ZFP69	ZSCAN54A; ZFP69A; ZNF642; ZKSCAN23A	
ENSG00000187821	HELT	bHLHb44; HCM1228; Mgn; HESL	
ENSG00000187823	RTL4	SIRH11; ZCCHC16; Mar4; Mart4	
ENSG00000187824	TMEM220	-	
ENSG00000187833	C2orf78	COG5373; hCG1989538	
ENSG00000187837	H1-2	H1F2; H1s-1; HIST1H1C; H1.2; H1C	
ENSG00000187838	PLSCR3	-	
ENSG00000187840	EIF4EBP1	4EBP1; 4E-BP1; PHAS-I; BP-1	
ENSG00000187847	-	-	
ENSG00000187848	P2RX2	P2X2; DFNA41	
ENSG00000187855	ASCL4	HASH4; bHLHa44; ASH-4	
ENSG00000187857	OR6C75	-	
ENSG00000187860	CCDC157	-	
ENSG00000187862	TTC24	-	
ENSG00000187866	PABIR1	C9orf42; FAM122A	
ENSG00000187867	PALM3	-	
ENSG00000187870	-	-	
ENSG00000187871	GFRAL	bA360D14.1; UNQ9356; C6orf144; GRAL	
ENSG00000187889	FYB2	ARAP; C1orf168	
ENSG00000187893	CXXC1P1	NCRNA00236; CXorf25	
ENSG00000187900	-	-	
ENSG00000187902	SHISA7	CKAMP59	
ENSG00000187904	-	-	
ENSG00000187905	LRRC74B	-	
ENSG00000187908	DMBT1	GP340; SAG; SALSA; muclin	
ENSG00000187912	CLEC17A	-	
ENSG00000187918	OR51I2	OR11-38	
ENSG00000187922	LCN10	-	
ENSG00000187942	LDLRAD2	-	
ENSG00000187944	C2orf66	IIDS6411; UNQ6411	
ENSG00000187950	OVCH1	OVCH	
ENSG00000187951	LOC100288637	-	
ENSG00000187952	-	-	
ENSG00000187953	-	-	
ENSG00000187954	CYHR1	CHRP	
ENSG00000187955	COL14A1	UND	
ENSG00000187957	DNER	UNQ26; bet	
ENSG00000187959	CPSF4L	-	
ENSG00000187961	KLHL17	-	
ENSG00000187969	ZCCHC13	CNBP2; ZNF9L	
ENSG00000187979	-	-	
ENSG00000187980	PLA2G2C	UBXN10-AS1	
ENSG00000187984	-	-	
ENSG00000187987	ZSCAN23	ZNF453; dJ29K1.3.1; ZNF390; dJ29K1.3	
ENSG00000187988	-	-	
ENSG00000187990	-	-	
ENSG00000187994	RINL	-	
ENSG00000187997	C17orf99	IL-40; UNQ464	
ENSG00000187999	-	-	
ENSG00000188000	OR7D2	HTPCRH03; OR19-10; OR19-4	
ENSG00000188001	TPRG1	FAM79B	
ENSG00000188002	-	-	
ENSG00000188004	SNHG28	C1orf204; VSIG8-OT1	
ENSG00000188010	MORN2	BLOCK27; MOPT	
ENSG00000188011	RTP5	Z3CXXC5; CXXC11; C2orf85	
ENSG00000188013	-	-	
ENSG00000188015	S100A3	S100E	
ENSG00000188021	UBQLN2	DSK2; HRIHFB2157; PLIC2; CHAP1; ALS15; N4BP4	
ENSG00000188026	RILPL1	RLP1; GOSPEL	
ENSG00000188029	CTSL3P	HCTSL-s; CTSL3	
ENSG00000188032	C19orf67	-	
ENSG00000188033	ZNF490	-	
ENSG00000188037	CLCN1	CLC1	
ENSG00000188038	NRN1L	MRCC2446; UNQ2446; cpg15-2	
ENSG00000188039	NWD1	-	
ENSG00000188042	ARL4C	ARL7; LAK	
ENSG00000188050	RNF133	-	
ENSG00000188051	TMEM221	-	
ENSG00000188056	TREML4	TLT-4; TLT4	
ENSG00000188060	RAB42	-	
ENSG00000188064	WNT7B	-	
ENSG00000188069	-	-	
ENSG00000188070	ZFTA	C11orf95	
ENSG00000188073	-	-	
ENSG00000188076	SCGB1C1	RYD5	
ENSG00000188078	-	-	
ENSG00000188086	-	-	
ENSG00000188089	PLA2G4E	-	
ENSG00000188092	GPR89B	GPR89; GPR89C; UNQ192; GPHR; SH120	
ENSG00000188095	MESP2	SCDO2; bHLHc6	
ENSG00000188100	FAM25A	bA96C23.5	
ENSG00000188101	-	-	
ENSG00000188107	EYS	RP25; C6orf179; EGFL10; dJ1018A4.2; dJ22I17.2; C6orf178; C6orf180; EGFL11; SPAM; bA307F22.3; bA166P24.2; dJ303F19.1; bA74E24.1	
ENSG00000188112	C6orf132	bA7K24.2	
ENSG00000188120	DAZ1	SPGY; DAZ	
ENSG00000188124	OR2AG2	OR2AG2P; OR11-76	
ENSG00000188130	MAPK12	MAPK 12; ERK3; ERK6; PRKM12; SAPK3; SAPK-3; ERK-6; P38GAMMA	
ENSG00000188133	TMEM215	-	
ENSG00000188152	NUTM2G	NUTMG; FAM22G	
ENSG00000188153	COL4A5	ATS1; CA54; ATS; ASLN	
ENSG00000188155	KRTAP10-6	KRTAP18.6; KAP18.6; KRTAP18-6; KAP10.6	
ENSG00000188157	AGRN	CMSPPD; CMS8; AGRIN	
ENSG00000188158	NHS	CXN; CTRCT40; SCML1	
ENSG00000188162	OTOG	OTGN; DFNB18B; MLEMP	
ENSG00000188163	FAM166A	HSD46	
ENSG00000188167	TMPPE	-	
ENSG00000188171	ZNF626	-	
ENSG00000188175	HEPACAM2	MIKI	
ENSG00000188176	SMTNL2	-	
ENSG00000188177	ZC3H6	ZC3HDC6	
ENSG00000188185	-	-	
ENSG00000188186	LAMTOR4	C7orf59	
ENSG00000188191	PRKAR1B	PRKAR1	
ENSG00000188199	NUTM2B	bA119F19.1; FAM22B	
ENSG00000188206	-	-	
ENSG00000188211	NCR3LG1	B7-H6; DKFZp686O24166; B7H6	
ENSG00000188215	DCUN1D3	DCNL3; SCCRO3; 44M2.4	
ENSG00000188219	POTEE	POTE2; POTE2gamma; CT104.2; A26C1; A26C1A; POTE-2	
ENSG00000188223	-	-	
ENSG00000188227	ZNF793	-	
ENSG00000188229	TUBB4B	LCAEOD; TUBB2C; TUBB2; Beta2	
ENSG00000188234	AGAP4	AGAP-8; CTGLF5; MRIP2; AGAP-4; AGAP8; CTGLF1	
ENSG00000188242	PP7080	-	
ENSG00000188243	COMMD6	Acrg	
ENSG00000188257	PLA2G2A	PLA2S; PLA2; PLA2B; PLA2L; MOM1; PLAS1; sPLA2	
ENSG00000188263	IL17REL	-	
ENSG00000188266	HYKK	AGPHD1	
ENSG00000188269	OR7A5	HTPCR2	
ENSG00000188277	C15orf62	-	
ENSG00000188279	-	-	
ENSG00000188280	-	-	
ENSG00000188282	RUFY4	ZFYVE31	
ENSG00000188283	ZNF383	HSD17; Zfp383	
ENSG00000188290	HES4	bHLHb42	
ENSG00000188293	IGFL1	APRG644; UNQ644	
ENSG00000188295	ZNF669	-	
ENSG00000188305	PEAK3	C19orf35	
ENSG00000188306	LRRIQ4	LRRC64	
ENSG00000188312	CENPP	CENP-P	
ENSG00000188313	PLSCR1	MMTRA1B	
ENSG00000188314	-	-	
ENSG00000188315	C3orf62	MAPS	
ENSG00000188316	ENO4	C10orf134	
ENSG00000188321	ZNF559	NBLA00121	
ENSG00000188322	SBK1	SBK	
ENSG00000188324	OR6C6	-	
ENSG00000188334	BSPH1	ELSPBP2; BSP1	
ENSG00000188338	SLC38A3	NAT1; G17; SN1; SNAT3	
ENSG00000188340	OR6N2	OR1-23	
ENSG00000188342	GTF2F2	TF2F2; BTF4; TFIIF; RAP30	
ENSG00000188343	CIBAR1	PAPA9; FAM92A1; BARMR1; FAM92A	
ENSG00000188352	FOCAD	KIAA1797	
ENSG00000188365	-	-	
ENSG00000188368	PRR19	-	
ENSG00000188372	ZP3	ZP3A; ZP3B; OOMD3; ZPC; Zp-3	
ENSG00000188373	C10orf99	GPR15L; AP57; CSBF; AP-57; UNQ1833	
ENSG00000188375	H3-5	H3F3C; H3.5	
ENSG00000188379	IFNA2	IFN-alpha-2; IFNA; IFNA2B; IFN-alphaA; leIF A	
ENSG00000188383	-	-	
ENSG00000188384	-	-	
ENSG00000188385	JAKMIP3	C10orf14; NECC2; C10orf39; Jamip3; bA140A10.5	
ENSG00000188386	PPP3R2	PPP3RL	
ENSG00000188388	GOLGA6L3	-	
ENSG00000188389	PDCD1	PD-1; CD279; hPD-l; hSLE1; SLEB2; PD1; hPD-1	
ENSG00000188393	CLEC2A	KACL; PILAR; INPE5792; UNQ5792	
ENSG00000188394	GPR21	-	
ENSG00000188396	DYNLT4	TCTEX1D4	
ENSG00000188399	-	-	
ENSG00000188403	-	-	
ENSG00000188404	SELL	LECAM1; LEU8; PLNHR; LSEL; CD62L; TQ1; LAM1; LNHR; LYAM1	
ENSG00000188408	MAGEB5	CT3.3; MAGE-B5	
ENSG00000188419	CHM	DXS540; TCD; HSD-32; GGTA; REP-1	
ENSG00000188424	-	-	
ENSG00000188425	NANOS2	ZC2HC12B; NOS2	
ENSG00000188428	BLOC1S5	MUTED; HPS11; BLOS5; MU	
ENSG00000188438	-	-	
ENSG00000188439	-	-	
ENSG00000188451	-	-	
ENSG00000188452	CERKL	RP26	
ENSG00000188459	-	-	
ENSG00000188460	-	-	
ENSG00000188467	SLC24A5	NCKX5; OCA6; SHEP4; JSX	
ENSG00000188474	-	-	
ENSG00000188477	-	-	
ENSG00000188483	IER5L	bA247A12.2	
ENSG00000188486	H2AX	H2AFX; H2A/X; H2A.X	
ENSG00000188487	INSC	-	
ENSG00000188488	SERPINA5	PCI-B; PCI; PAI-3; PAI3; PLANH3; PROCI	
ENSG00000188493	C19orf54	-	
ENSG00000188501	LCTL	KLG; KLPH	
ENSG00000188505	NCCRP1	NCCRP-1; FBXO50	
ENSG00000188508	KRTDAP	UNQ467; KDAP	
ENSG00000188511	MIR3667HG	C22orf34	
ENSG00000188512	-	-	
ENSG00000188517	COL25A1	CLAC; CFEOM5; CLACP; AMY; CLAC-P	
ENSG00000188522	FAM83G	PAWS1	
ENSG00000188523	CFAP77	C9orf171	
ENSG00000188525	-	-	
ENSG00000188529	SRSF10	PPP1R149; SFRS13A; TASR2; SFRS13; TASR; TASR1; FUSIP1; FUSIP2; NSSR; SRp38; SRrp40	
