Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
LIB-006805,0,0.065045938761792,0.0299289309530984,0.0970250618731449,0,0,0,0.0906234543857586,0,0,0.0423337436976496,0.00185884986024133,0.0230179153131109,0.0170188915196715,0.0184150579419135,0.365152216148808,0.00582500495071175,0,0.0727916224999723,0,0,0.00941055113492227,0,0.678442474119906,0.78167580560795,0.838447239040795
LIB-04613,0.0521032797143102,0.0221832408108007,0.205915851640469,0.219096420081061,0,0,0.001573226782577,0.131286819755814,0.00673537506227517,0,0.0075623582904078,0.0411343735949727,0.0241968168281576,0,0.0901699233513626,0.88150752376433,0,0,0.0476803567850364,0.00864211970418301,0,0,0,0.34095351506122,0.945655431935925,1.73978768616576
LIB-007619,0.0108170210515596,0.0653436408028484,0.271273099641427,0.255521030310847,0,0,0,0.13920055307229,0.0206307767184264,0,0,0.11575223095402,0,0.140956464632967,0.0602375984207955,0.465459178418738,0,0,0.0299343254595405,0,0,0.014017858608027,0,0.401963244185417,0.916462876889067,1.58914377809148
LIB-007620,0.0152985163775914,0.052382756850096,0.0848761273750017,0.144187564896254,0,0,0,0.0971805230225159,0.0174693114849572,0,0,0.110491394421868,0.0932109581993231,0.554793870291718,0.0377790400715839,0.692107888823394,0,0,0,0.208642318541107,0,0.023686165965526,0,0.680546160026741,0.757285396534995,2.13210643632094
LIB-008200,0.184722688726802,0.33143513160987,0.498649202173427,0.790040593401199,0,0,0.0819599159948971,0.433389056700424,0.00398364496897939,0,0,0.494093451047996,0.0513500548344446,0.004789883257211,0.411332712866289,0.766456688061332,0,0.0497453211393785,0.0977752918890879,0,0,0.0153210190125961,0,0.392621836722963,0.921525526432481,4.21504465568393
LIB-008199,0.043694752579868,0.0119042755488051,0.0371012943152177,0.111852252464284,0,0.0413690611294355,0,0.0909971703427855,0.012035902368683,0,0,0.0452966236955125,0.00149332548950777,0.097270708340247,0.0503830399764521,0.386766369373558,0,0.00449608555120391,0.0742473110257377,0,0,0.0169495563801196,0,0.572095384761007,0.834641735013242,1.02585772858142
LIB-008195,0.0469103659097673,0,0.0793139063198277,0.125837897735571,0,0.0108460390765441,0,0.102435862815966,0.0144642170149263,0.00232572737130789,0,0.0274543923681909,0.0168456285209029,0.0447586748101249,0.0528989538998496,0.244406518691982,0.00414678600360226,0,0.0129401652626237,0.0064327707524879,0,0,0,0.396107468085093,0.917738993538387,0.792017906553675
LIB-03327,0.00650563251007422,0.0215370039311835,0.113817537170184,0.159882622262365,0,0.207050184947944,0,0.188884994255946,0.0016856177036353,0,0.00680889176704264,0.0790743094738022,0.0192691240514152,0.0909609580923204,0.134371248681473,0.56958415728442,0,0,0,0.0294081165564947,0,0.0355414944386368,0,0.428974680186594,0.902553879362121,1.66438189312694
LIB-04586,0.0105275026070145,0.0626248575863078,0.0393198513283535,0.0949492625719652,0,0.0444067728389,0,0.107071045765234,0.0148380898040717,0,0,0.0540336707232114,0.00296216410764371,0.0606326166381224,0.0648398034088206,0.329490816512314,0.00749959616180647,0,0.0580370837688662,0,0,0.0103932282461487,0,0.606102768587905,0.819805361753639,0.961626362068781
LIB-04659,0.00312512522436454,0.0841910715594213,0.0791452080660566,0.0571792492864919,0,0.0366695758986513,0,0.0610702941869047,0,0,0.0321141592116052,0.0223106170056943,0.00377472717892002,0.142886584707129,0.0254942983600481,0.44722373419939,0,0.0330556816695171,0.0578734074546094,0.00356369187735397,0,0.00398330105728238,0,0.667973202274238,0.777856994339225,1.09366072694344
LIB-04655,0.0642359985199471,0.078959868900087,0.137963842185057,0.199828157873027,0,0.000659548065885502,0,0.152272587896535,0.108497215984562,0,0,0.154576078390054,0.0280790067430473,0.0438181226835933,0.0570386952205026,0.459917742498668,0.0192125809193513,0,0.159611707293277,0,0,0.0119049124856115,0,0.60008986070614,0.823136935642665,1.67657606565921
LIB-008183,0.0253467077696792,0.0275158448861131,0.180661088362177,0.0870727868027112,0.00131799573657212,0,0,0.0352877884034574,0.00608871386751038,0.0121039101389834,0.0117546250576023,0.0423991152084334,0.0163903521743413,0.0966966657173703,0.0381683202699948,0.445568979207621,0,0,0.0486498192830312,0,0,0.0168834841025319,0,0.663861602539261,0.772850298773911,1.09190619698813
LIB-03331,0.0419400213297609,0.0845072589435377,0.0977264701980741,0.152853720496806,0.00305748264731598,0.0217734448817657,0,0.121329547785872,0.0180543398287201,0,0,0.0929730506457289,0.0385747403514099,0.00659442456151398,0.0939823526519684,0.423750065987177,0.00663636131163479,0,0.369972112865078,0,0,0.011283890281006,0,0.70276090082951,0.772530865042086,1.58500928476737
LIB-008178,0.0224302029819488,0.0668670729173502,0.0745648282409358,0.058374180575164,0,0,0,0.0767447789877381,0,0,0.0159969878952238,0.0150564952676865,0.000412797354635438,0.0894515921625717,0.0335830168622295,0.146085568900204,0,0,0.0232793487498889,0.00821151038301998,0,0.0114915962886428,0,0.510437087077414,0.861961929444779,0.64254997756724
LIB-04643,0.0401415867493165,0.0810111276843922,0.11132700378243,0.151140828190959,0,0.0890723645109214,0.00767069621446121,0.0891577912294217,0.0405849951266806,0,0,0.0640170544795287,0.0355177709952672,0,0.0725925712636318,0.354253497450808,0.00624180989124429,0,0.0856453478974725,0,0,0,0,0.724576278321208,0.758474605201307,1.22837444546654
LIB-04648,0,0.205786464639154,0.0542097158822672,0.131641160845294,0,0,0,0.104902184905267,0,0.00521748550208272,0,0.0982170330249452,0.06980068633771,0.0475527222426998,0.0248646816013149,0.0843530566607995,0.0177333944562635,0.0161252610032759,0,0.154705473655696,0.00448301468236092,0.037021748052994,0,0.492373957846118,0.872439955849829,1.05661408349212
LIB-04644,0.0812076257411803,0.0123807189311507,0.0715517143238739,0.129795035261566,0,0.103940151582148,0,0.104198861870151,0.00175356486639642,0.00516511329580686,0,0.0208078011887084,0.0200521879394638,0.0735261848123,0.0531947029408566,0.242370864942474,0,0,0.0258450749612528,0,0,0.00497780993090704,0,0.426998160293474,0.903458960264474,0.950767412588236
LIB-008184,0.0536201431907571,0.0159178931374344,0.0336690088042848,0.235383423716395,0,0.0164868810818364,0.00731385698282775,0.0933890338391159,0,0,0.292219566334635,0.0367068346877364,0.128369789129363,0,0.0499084600728048,0.438758963649943,0,0.00731355243345612,0.024691689621569,9.25332532187241e-06,0,0.0419158870512888,0,0.575838448736309,0.826725468913607,1.47567423705877
LIB-03320,0.0835661971065998,0.0485573221762152,0.327187332528368,0.0905522853182058,0,0.00347950792307966,0,0.0975779162215706,0,0,0,0.0955793268018579,0.0206167255905558,0.120262871935424,0.102382195499901,0.584694552155995,0,0.000936412949689222,0.0489713517942164,0.00384243297352861,0,0,0,0.505331571231882,0.862301197083742,1.62820643097521
LIB-04581,0.0790854083299471,0.0438534276115607,0.0930293508571631,0.304795286260701,0,0,0.0137556945412681,0.245683553772033,0.00579914719453043,0,0,0.17158053145302,0.0574024675296862,0,0.109081687360411,0.435865260914429,0.00159055308267557,0,0.0385867306679754,0,0,0,0,0.355042795668638,0.936796277750061,1.6001090995754
LIB-04652,0.0635539428366106,0.00739901684715719,0.19272087087746,0.185038973914989,0,0.0247087222081277,0.00121836557633673,0.121311022274966,0.016165863588636,0,0.00994987468332214,0.0366150039566247,0.023970170207721,0.0533018947577193,0.0807642118886118,0.388079314044974,0.00540718603628705,0,0.0571037411171403,0.00429497610447702,0,0.00399102924378488,0,0.448254956368274,0.893227028791663,1.27559418016494
LIB-03319,0.137465086623402,0.216390102962169,0.0961699540262582,0.192413987985365,0,0,0,0.118384845741236,0.0649974700240148,0,0,0.107639284232806,0.0860774010264611,0.0207189783444693,0.0229303522906583,0.523317907869388,0.0220465369214825,0.018902280523805,0.0614041103940863,0,0,0.0248811399423344,0,0.660186578565448,0.785235124991819,1.71373943890794
LIB-008192,0,0.0888759512141089,0.0233096295892329,0.0887835521644207,0.00786328289104347,0,0.000388426368555763,0.0791950411598259,0.0106939272407419,0.0179425754341616,0,0.0286615321499914,0.00878864947103782,0.050881023012359,0.0386643360240128,0.593330474977358,0.0447231944206161,0,0.128888395634545,0,0,0.0168678581839833,0,0.686144203605703,0.770612459193609,1.22785784993599
LIB-006814,0.10513354292255,0.362797927581984,0.160481593093775,0.170963814445728,0,0.042402673163661,0,0.169994023328793,0.0123665010067839,0,0,0.0832994771262376,0.0285815853960731,0.180715450020413,0.0349731238492323,0.457313288421964,0,0,0.000905430882379695,0.0895479332789866,0,0.00249160244621127,0,0.629020589455088,0.794162020156779,1.90196796696477
LIB-04614,0.0686512983550606,0.00739044192961164,0.127046080528837,0.107202775393909,0,0,0.000183542336243933,0.0934829643296676,0,0,0.0557152566155022,0.0168336622211229,0.0256371894186149,0.0702833834903179,0.0466610735479224,0.541096226343953,0.00261928347574197,0,0.0536542123144249,0,0.00397508222389039,0.0091121825608868,0,0.21637836374758,1.00007872711272,1.22954465508571
LIB-04618,0.00902739252702424,0.138935523363157,0.103848930966557,0.127780126863009,0,0.213120328210888,0,0.140621741425425,0,0,0.0309406974629132,0.0671097261425446,0.0370303228625692,0.0140767480602396,0.0517910682744522,0.440112210444631,0.00606285004481166,0,0.358662401404935,0,0,0.00347013223457499,0,0.537477142202157,0.854861906031808,1.74259020028773
LIB-008189,0.04390227638284,0.0305398580942066,0.0908131920958373,0.206716155151083,0,0.0243476273603514,0,0.149424211111575,0,0,0,0.0939518709718678,0.0388521165688028,0,0.0596314337712806,0.477122006324686,0.00199293156218737,0.026710492904759,0.0403287422448488,0,0,0.00421189839075994,0,0.393200384889639,0.91881921360331,1.28854481293509
LIB-008185,0.0103676822680993,0.0304098450829462,0.0247586368246532,0.0555766470291614,0,0.0414281770260006,0,0.0401277388151463,0,0.01394685498119,0.00148934437193948,0.0419583567066771,0.0124877287936388,0.563591522315594,0.0386959249987619,0.68856303874777,0,0,0.039730044574265,0,0,0.0167762540313282,0,0.872828700698012,0.572593409567776,1.61990779656717
LIB-04649,0.0236324595332739,0.0980291643118367,0.084432555906468,0.188390852497605,0,0.0457443224134864,0,0.100384761776445,0.0524849221239172,0,0,0.120092546253291,0.0262362768270792,0,0.0862005966078584,0.388060732795828,0.00959814952645987,0,0.0741516502100254,0,0,0.00691747161184823,0,0.372847548454478,0.927724213351259,1.30435646239542
LIB-04645,0.0105614241584923,0.0191693601379271,0.0183112127881356,0.0898722929175607,0.021107674634868,0,0,0.145706378611624,0.0232453468068138,0,0.0114568057509367,0.037402128997868,0.0388171371220206,0.0121128432651202,0.043354874774807,0.169062511066802,0.0308625559473516,0.0403074271491312,0,0.33372362618247,0,0.121172173130067,0,0.629463844844148,0.799651662294481,1.166245773442
LIB-03318,0.0590886089002408,0.00529351669819493,0.0231831124488722,0.0755019192514747,0,0,0,0.143098897361587,0.00264687170065761,0,0.0286195663878732,0.0479174623077571,0.0178273476395921,0.269021985582997,0.0232971028478382,0.473450923144488,0,0,0.0254127903470383,0.0100573531460837,0,0,0,0.714604629391632,0.738465505416108,1.20441745776469
LIB-008193,0,0.0602916209540473,0.0244004808038844,0.116536408958872,0.00191751508261153,0,0.00382000569030382,0.0464929288228012,0,0,0.0144887816769338,0.079196359458397,0.0265657545422797,0.0190299926838065,0.0162784229286643,0.306581563101049,0,0.00624852327035588,0.0617759755085483,0,0,0,0,0.648823816572691,0.796045474345142,0.783624333482555
LIB-03321,0.0424586051183215,0.0370799162642191,0.217382079693614,0.0758990320561038,0,0.0324249956922851,0,0.070950852292599,0,0,0.0258685412103061,0.0100493458948883,0.0208519339676244,0.0284467788123096,0.0220731892340924,0.306394581913678,0,0,0.110438553492602,0,0,0.0101999565281679,0,0.329686738220813,0.954844739629987,1.01051836217081
LIB-04580,0.0375780820920589,0.0860466909814205,0.176832468110974,0.165501629282456,0,0,0.00295822208535688,0.143581206797159,0.00881555794404834,0,0,0.0819740067875868,0.0183656346388489,0.0186104725524133,0.0682738554592267,0.481110839934607,0,0.00966343754572808,0.0211615483680296,0,0,0.00840701826945173,0,0.514273000394839,0.859964094754692,1.32888067084937
LIB-04653,0.0148376448839006,0.0186420867450767,0.254820616280087,0.0685485085319947,0,0.0259512423654538,0.00437828775140788,0.0530112043984207,0,0,0.0351726459404859,0.0281497614915726,0.0352551511495466,0.0360877768243109,0.0143059732176276,0.182603131882396,0.0063835948326827,0,0.0668629138626857,0,0,0.0146378767774011,0,0.552526071882966,0.832951487595275,0.85964841693505
LIB-04615,0.0077822625632207,0.0283797854011724,0.205570857218976,0.0229468943641097,0,0.0760426489320007,0,0.111879748345462,0,0,0,0.068529988254195,0.0163670077728464,0,0.0336628955722247,0.43761376751964,0,0.0532169381645645,0.035686269829575,0,0,0.00742860928983257,0,0.552407401850875,0.83901461746044,1.10510767322782
LIB-006815,0.0696352824768827,0,0.13905848060918,0.142162838132756,0.0223405139809247,0,0.0247973986260776,0.0626154389069863,0.00875198889439281,0,0.0441051934058217,0,0.00925213186463913,0.19161441923407,0.0478626241602628,0.369593478910549,0,0,0.0703314877927877,0,0,0.00017135949193146,0,0.58067697397157,0.826829873650066,1.20229263648726
LIB-006803,0.0457326942923931,0.0437315565211636,0.127727862171394,0.169243128742876,0,0,0,0.112502594380913,0,0,0.0714289411983127,0.0513278866317576,0.0633011820636056,0,0.0431038614616548,0.925405257851493,0.00101353287460119,0,0.253157845719173,0.0125585795667681,1.15666444730375e-05,0.0116586841711337,0,0.0737837956200484,1.05569368349445,1.93190517429171
